id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,full_country_name
2708,ESST,medium_airport,Torsby Airport,60.1576,12.9913,393.0,EU,SE,SE-S,Torsby,yes,ESST,TYF,,http://www.torsbyflygplats.se,https://en.wikipedia.org/wiki/Torsby_Airport,,Sweden
2709,ESSU,medium_airport,Eskilstuna Airport,59.351101,16.708401,139.0,EU,SE,SE-D,Eskilstuna,no,ESSU,EKT,,https://www.eskilstunaflygplats.se/,https://en.wikipedia.org/wiki/Eskilstuna_Airport,,Sweden
2710,ESSV,medium_airport,Visby Airport,57.662799835205,18.346200942993,164.0,EU,SE,SE-I,Visby,yes,ESSV,VBY,,https://www.swedavia.com/visby/,https://en.wikipedia.org/wiki/Visby_Airport,,Sweden
2711,ESTA,medium_airport,Ängelholm-Helsingborg Airport,56.29610061645508,12.847100257873535,68.0,EU,SE,SE-M,Ängelholm,yes,ESTA,AGH,,http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx,https://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport,"ESDB, Ängelholm Air Base",Sweden
2712,ESTL,medium_airport,Ljungbyhed Airfield,56.082802,13.2125,140.0,EU,SE,SE-M,Ljungbyhed,no,ESTL,,,,https://sv.wikipedia.org/wiki/Ljungbyheds_flygplats,,Sweden
2713,ESUD,medium_airport,Storuman Airport,64.960899,17.6966,915.0,EU,SE,SE-AC,Storuman,yes,ESUD,SQO,,,https://en.wikipedia.org/wiki/Storuman_Airport,,Sweden
2715,ESUP,medium_airport,Pajala Airport,67.24559783935547,23.06889915466309,542.0,EU,SE,SE-BD,,no,ESUP,PJA,,,https://en.wikipedia.org/wiki/Pajala_Airport,,Sweden
2716,ESUT,medium_airport,Hemavan Airport,65.806099,15.0828,1503.0,EU,SE,SE-AC,Hemavan,yes,ESUT,HMV,,,https://en.wikipedia.org/wiki/Hemavan_Airport,,Sweden
2717,ETAD,medium_airport,Spangdahlem Air Base,49.976507,6.698413,1197.0,EU,DE,DE-RP,Trier,no,ETAD,SPM,,http://www.spangdahlem.af.mil/,https://en.wikipedia.org/wiki/Spangdahlem_Air_Base,,Germany
2718,ETAR,medium_airport,Ramstein Air Base,49.436901,7.60028,776.0,EU,DE,DE-RP,Ramstein-Miesenbach,no,ETAR,RMS,,http://www.ramstein.af.mil/,https://en.wikipedia.org/wiki/Ramstein_Air_Base,Landstuhl Air Base,Germany
2721,ETHB,medium_airport,Bückeburg Air Base,52.2785,9.08217,230.0,EU,DE,DE-NI,,no,ETHB,,,,https://en.wikipedia.org/wiki/B%C3%BCckeburg_Air_Base,,Germany
2722,ETHC,medium_airport,Celle Army Airfield,52.591202,10.0221,129.0,EU,DE,DE-NI,,no,ETHC,,,,,,Germany
2724,ETHF,medium_airport,Fritzlar Army Airfield,51.1146,9.286,565.0,EU,DE,DE-HE,Fritzlar,no,ETHF,FRZ,,,,Heeresflugplatz Fritzlar,Germany
2725,ETHL,medium_airport,Laupheim Air Base,48.220299,9.91002,1766.0,EU,DE,DE-BW,Laupheim,no,ETHL,,,,https://en.wikipedia.org/wiki/Laupheim_Air_Base,Militärflugplatz Laupheim,Germany
2727,ETHN,medium_airport,Niederstetten Army Air Base,49.39162,9.956747,1536.0,EU,DE,DE-BW,Niederstetten,no,ETHN,,,,,,Germany
2729,ETHS,medium_airport,Faßberg Air Base,52.919399,10.185827,245.0,EU,DE,DE-NI,Faßberg,no,ETHS,,,,https://en.wikipedia.org/wiki/Fa%C3%9Fberg_Air_Base,Fassberg,Germany
2730,ETIC,medium_airport,Grafenwöhr Army Air Field,49.6987,11.9402,1363.0,EU,DE,DE-BY,Grafenwöhr,no,ETIC,,,,https://en.wikipedia.org/wiki/Grafenw%C3%B6hr_Army_Airfield,,Germany
2732,ETIH,medium_airport,Hohenfels Army Airfield,49.216541,11.836064,1455.0,EU,DE,DE-BY,Hohenfels,no,ETIH,,,,https://en.wikipedia.org/wiki/Hohenfels_Army_Airfield,,Germany
2734,ETMN,medium_airport,Nordholz Naval Airbase,53.7677001953,8.658499717709999,74.0,EU,DE,DE-NI,Cuxhaven,no,ETMN,FCN,,,https://en.wikipedia.org/wiki/Nordholz_Naval_Airbase,Fliegerhorst Nordholz,Germany
